filename,reference,prediction
val_93.jpg, white house sits on the corner of the street. There is a green light hanging above the street. There are cars parked on the street. ,The sky is partly cloudy but still blew. There is a truck driving past the trees. The truck has two red lights on the back of it.
val_40.jpg," dark brown horse stands tall. The horse is well groomed, wearing a saddle and bridle. Its garments are black leather and silver metal. Behind the","Two men are engaged in a conversation outdoors in a field.  The man on the left is wearing a red knit cap, blue button down shirt and"
val_411.jpg, is a man in a gray shirt and white pants. He is swinging a baseball bat. There is a man in a blue shirt crouching down behind the,The baseball players are wearing uniforms that are white in color. The numbers on the jerseys are red in color. The helmets are blue. The men are
val_459.jpg, picture of an elephant standing on the side of a river. The elephant has a very long trunk. There are large stones to the right of the elephant.,a person is holding a dog. the dog is very shaggy. the dog is brown. the dog has a long tail. the dog has
val_644.jpg, mother zebra with black and white stripes and a small black edged mane is cuddling a zebra calf. The baby zebra is nuzz,The zebra is looking down smelling the ground. The zebra has black and white stripes. The whiskers are visible too. The whiskers are
val_666.jpg, city bus drives along a street at night. There are two headlights on the front of the bus illuminating the street. There is a lit up marque on,The street is crowded with people. The street light is green. The trees are dark colored. There is a bus going down the street. The person
val_728.jpg, is an image of a park by the beach. The man is sitting with is arm behind the beach. The man has a bright orange shirt on. The,"There is a woman sitting on a bench looking at the ocean. The bench is wooden and painted red, blue and green. The woman is wearing a"
val_260.jpg, couple of surfers are swimming up a very small wave. There are only two people shown in the wave of the water. The water appears to be very,Two people are wind surfing in the water.  The person on the left is holding onto orange and white colored sails while the person on the right is
val_711.jpg, is an image of a bathroom. There is a toilet with no bowl attach to it. The seat of the toilet is brown. The bottom part of the,There is a white toilet on the ground. There is a shower next to the toilet. There is a white sink next to the toilet.  There
val_751.jpg, pair of black horses are walking down a street. They are adorning harnesses and appear to be drawing a carriage behind them. It is late in,The horse is riding on the road. The road is muddy. The horse is brown. The grass is dark green. The trees are dark green.
val_157.jpg, man in a blue shirt is holding on to a little boy wearing white. The man is holding a silver knife and he is cutting a white and blue cake,Three men are posing for a picture. The three men are wearing ties. The ties are white. The three men are wearing ties. The three men
val_452.jpg, cats lying on a couch with blankets covering it is the main focal point of this image.  There are two orange cats and one of the orange cats has,A sad looking dog is laying on a tan couch with his head hanging over. He is light beige with black shading around his eye and ears.
val_128.jpg, woman in a red shirt and red jacket is holding a yellow plastic container shaped like a banana. There is a yellow banana with brown spots inside of this container, a woman is holding a teddy bear. the teddy bear is brown in color. the woman is wearing glasses. the teddy bear has a
